Name,Gender,Age,Salary,LocationId,Churned,AccountId,Tenure,Balance,NumProducts,HasCreditCard,IsActive,Geography_France,Geography_Germany,Geography_Spain,Geography_UK,Geography_USA
Webb,0,44,82614.89,5,0,A15777614SID,1,119827.49379288737,2,1,1,0,0,0,0,0
T'an,0,38,32919.42,1,0,A15653952SID,3,135157.05,1,1,1,0,1,0,0,0
Yates,0,49,126223.84,4,0,A15724336SID,5,171601.27,1,1,0,0,0,0,1,0
Su,1,29,112010.02,4,0,A15689594SID,5,179539.2,1,0,0,0,0,0,1,0
Christian,1,39,180962.32,3,0,A15801920SID,5,80615.46,2,0,0,0,0,1,0,0
Chiu,1,47,128882.66,5,1,A15653347SID,1,119827.49379288737,1,0,0,0,0,0,0,0
Sacco,1,27,177614.17,6,1,A15749951SID,5,126285.73,1,1,0,0,0,0,0,1
Lettiere,0,23,174570.55,1,0,A15648178SID,4,137964.51,1,0,1,0,1,0,0,0
Daluchi,1,41,178373.93,1,0,A15738662SID,9,159434.03,1,1,0,0,1,0,0,0
T'ien,1,40,103396.08,4,0,A15640855SID,5,113574.61,2,1,0,0,0,0,1,0
Hung,0,33,59129.72,5,0,A15584288SID,6,119827.49379288737,2,1,1,0,0,0,0,0
Liu,1,33,683.37,3,0,A15760988SID,9,124573.33,2,0,0,0,0,1,0,0
Feng,0,31,145567.34,2,0,A15569624SID,6,105864.6,2,1,0,1,0,0,0,0
Gilbert,0,47,48137.08,2,1,A15597949SID,5,104552.61,1,1,0,1,0,0,0,0
Robb,0,35,90876.95,4,0,A15604551SID,3,119827.49379288737,2,1,0,0,0,0,1,0
Manfrin,0,30,198543.09,4,0,A15617476SID,5,119827.49379288737,2,0,1,0,0,0,1,0
Chinwenma,1,55,106202.07,6,1,A15645323SID,2,119827.49379288737,1,1,1,0,0,0,0,1
Smith,0,46,166896.01,2,1,A15793311SID,8,119492.88,2,0,1,1,0,0,0,0
Rowe,0,33,74804.36,1,0,A15764153SID,0,130499.09,2,1,1,0,1,0,0,0
Moran,0,48,116971.05,6,0,A15802560SID,6,140576.11,1,1,1,0,0,0,0,1
Walker,0,34,163783.0,2,0,A15728608SID,9,91025.58,2,0,1,1,0,0,0,0
Myers,0,33,70221.13,6,1,A15770474SID,1,119827.49379288737,3,0,1,0,0,0,0,1
Wall,0,38,107841.77,3,0,A15724444SID,1,125877.65,2,1,1,0,0,1,0,0
McKay,1,64,79623.28,6,1,A15753110SID,3,45752.78,2,1,0,0,0,0,0,1
Egobudike,1,39,138399.67,1,0,A15711521SID,3,121778.71,1,1,1,0,1,0,0,0
Williams,0,49,182765.14,6,0,A15632816SID,2,127948.57,1,1,1,0,0,0,0,1
Ochoa,0,30,186648.19,1,0,A15693637SID,7,119827.49379288737,2,1,1,0,1,0,0,0
Otutodilinna,1,30,149587.92,6,0,A15725509SID,5,115286.68,2,1,1,0,0,0,0,1
Ajuluchukwu,1,41,129050.67,3,0,A15684645SID,9,62078.21,2,1,0,0,0,1,0,0
Bellucci,0,38,47764.99,5,0,A15692235SID,1,119827.49379288737,2,1,0,0,0,0,0,0
Gordon,0,32,172792.43,1,1,A15777459SID,4,175406.13,2,1,1,0,1,0,0,0
Johnston,1,26,64436.16,6,0,A15656937SID,1,131643.25,1,1,0,0,0,0,0,1
De Luca,1,44,167461.5,2,0,A15610643SID,3,151739.65,1,1,0,1,0,0,0,0
Hill,1,43,98348.66,2,0,A15777315SID,6,93616.35,2,0,0,1,0,0,0,0
Eluemuno,0,60,41536.59,6,1,A15611058SID,5,138597.54,2,1,1,0,0,0,0,1
Howarth,0,41,72462.25,3,0,A15630413SID,5,119827.49379288737,2,1,1,0,0,1,0,0
Thomson,1,40,112465.19,5,1,A15635942SID,9,119827.49379288737,2,1,0,0,0,0,0,0
King,0,27,64511.44,5,0,A15648858SID,1,85225.21,1,0,1,0,0,0,0,0
Grant,0,36,91830.75,1,0,A15810732SID,8,148749.29,2,1,0,0,1,0,0,0
Gilbert,1,52,190806.36,6,1,A15705448SID,7,130013.12,1,1,1,0,0,0,0,1
Richmond,0,27,112311.15,5,0,A15730488SID,1,119827.49379288737,1,0,1,0,0,0,0,0
Fiorentino,0,81,72276.24,1,0,A15620443SID,6,119827.49379288737,2,1,1,0,1,0,0,0
Greece,1,54,84920.49,4,0,A15741078SID,7,111729.47,2,0,1,0,0,0,1,0
Dickson,0,36,17348.56,4,0,A15753161SID,5,180169.44,2,1,0,0,0,0,1,0
Henderson,1,40,82870.75,3,0,A15711396SID,8,119827.49379288737,2,1,1,0,0,1,0,0
Stevens,0,47,32080.69,2,1,A15593499SID,6,119827.49379288737,1,1,0,1,0,0,0,0
Mitchell,0,42,120512.08,5,0,A15579189SID,5,119827.49379288737,2,0,1,0,0,0,0,0
Nworie,0,29,179032.68,1,0,A15743545SID,2,119827.49379288737,2,1,0,0,1,0,0,0
Boni,1,35,95623.28,4,0,A15791316SID,3,119827.49379288737,2,1,1,0,0,0,1,0
Wentcher,0,36,110035.88,3,1,A15608246SID,8,103914.17,1,1,1,0,0,1,0,0
Bentley,0,34,168822.01,3,0,A15676526SID,4,88772.87,1,1,1,0,0,1,0,0
Hayes-Williams,0,39,77705.75,2,0,A15813911SID,5,119827.49379288737,1,1,0,1,0,0,0,0
Johnstone,0,40,49815.62,2,0,A15630195SID,6,131184.67,1,1,1,1,0,0,0,0
Johnstone,1,38,65632.33,2,1,A15736250SID,2,117810.79,1,0,1,1,0,0,0,0
Nixon,1,31,169361.89,1,0,A15671334SID,4,119827.49379288737,1,1,0,0,1,0,0,0
Trevisano,0,32,4721.3,2,0,A15574169SID,0,92466.21,1,1,0,1,0,0,0,0
Tsui,0,38,23974.85,1,0,A15718839SID,2,102741.15,2,0,1,0,1,0,0,0
Moss,1,37,199929.17,4,0,A15762331SID,9,178755.84,1,1,0,0,0,0,1,0
Graham,1,43,40023.7,5,0,A15606901SID,7,119827.49379288737,2,1,0,0,0,0,0,0
Onyemauchechukwu,0,32,72946.95,6,0,A15713559SID,5,146602.25,2,1,1,0,0,0,0,1
Saunders,1,29,170421.13,6,0,A15768881SID,2,119827.49379288737,2,1,1,0,0,0,0,1
Ko,1,35,58879.11,1,0,A15743075SID,6,119827.49379288737,2,1,1,0,1,0,0,0
Cairns,1,38,25059.05,3,0,A15660980SID,6,115702.67,2,1,1,0,0,1,0,0
Chiemela,0,61,29909.84,3,0,A15810942SID,2,137655.31,1,0,1,0,0,1,0,0
Robertson,0,29,158043.11,3,0,A15728362SID,3,119827.49379288737,2,1,0,0,0,1,0,0
P'eng,0,34,14032.62,4,1,A15683339SID,6,59877.33,1,1,0,0,0,0,1,0
Tseng,1,31,49809.88,3,0,A15685476SID,5,100082.14,1,0,1,0,0,1,0,0
Russell,1,52,28806.32,4,1,A15663650SID,10,107304.39,3,1,0,0,0,0,1,0
Yen,1,38,90490.33,2,0,A15617434SID,9,119827.49379288737,1,0,1,1,0,0,0,0
Yeh,1,41,75825.57,2,0,A15622470SID,10,96032.22,1,1,1,1,0,0,0,0
Kalinina,1,33,158336.36,5,0,A15703682SID,10,119827.49379288737,1,0,0,0,0,0,0,0
Collier,1,29,143454.95,4,0,A15727391SID,9,144553.5,2,1,0,0,0,0,1,0
Thomas,1,40,117279.49,1,0,A15711062SID,5,86172.81,2,1,1,0,1,0,0,0
Shaw,1,73,114283.33,6,0,A15567339SID,9,119827.49379288737,1,1,1,0,0,0,0,1
Francis,0,29,994.86,2,0,A15760662SID,2,87212.8,1,1,1,1,0,0,0,0
George,1,36,124795.84,3,0,A15605737SID,5,119827.49379288737,2,1,0,0,0,1,0,0
Ikenna,0,36,77592.8,1,0,A15692977SID,2,130700.92,2,0,0,0,1,0,0,0
Schatz,1,62,105986.01,6,0,A15672082SID,3,119827.49379288737,2,1,0,0,0,0,0,1
Tao,0,32,33606.52,6,0,A15600280SID,6,119827.49379288737,2,0,0,0,0,0,0,1
Scott,1,23,134188.11,4,0,A15804052SID,6,119827.49379288737,2,1,1,0,0,0,1,0
Sims,0,40,159718.27,4,1,A15576065SID,5,171325.98,1,1,1,0,0,0,1,0
Chibugo,1,58,85148.78,6,0,A15796838SID,4,92930.92,1,0,1,0,0,0,0,1
Ku,0,40,119059.13,3,0,A15693526SID,0,119827.49379288737,1,1,0,0,0,1,0,0
Stanton,0,29,122998.26,4,0,A15748595SID,1,77556.79,2,1,1,0,0,0,1,0
Kung,1,33,117841.06,4,0,A15679029SID,7,102874.28,1,0,0,0,0,0,1,0
Gibson,1,37,160593.41,1,0,A15753639SID,5,146093.39,2,0,0,0,1,0,0,0
Iheanacho,1,34,174189.04,5,1,A15604138SID,2,119827.49379288737,1,0,0,0,0,0,0,0
Costa,1,51,68260.27,5,1,A15666095SID,4,79811.72,2,0,1,0,0,0,0,0
Sal,1,39,58854.88,5,1,A15643487SID,10,105473.74,1,0,0,0,0,0,0,0
Lin,0,43,87994.95,3,1,A15764033SID,1,121927.92,1,1,0,0,0,1,0,0
Ferri,0,40,150659.35,6,1,A15747288SID,6,61671.19,1,0,1,0,0,0,0,1
Yin,0,39,109098.39,2,0,A15790599SID,5,149363.12,2,1,1,1,0,0,0,0
Avdeyeva,0,27,104112.0,5,0,A15737705SID,4,152309.37,1,1,0,0,0,0,0,0
Tu,0,33,122949.71,2,0,A15737194SID,5,119827.49379288737,2,1,0,1,0,0,0,0
Donnelly,1,36,21807.16,4,0,A15726776SID,1,111629.29,1,1,1,0,0,0,1,0
Loggia,1,40,32319.93,1,0,A15804357SID,3,119827.49379288737,1,1,1,0,1,0,0,0
Chao,0,49,190457.87,6,1,A15664432SID,7,96296.78,1,1,0,0,0,0,0,1
Belonwu,1,20,177738.98,2,0,A15688984SID,4,95830.43,1,1,0,1,0,0,0,0
Welch,0,38,80425.65,2,0,A15583026SID,0,135919.33,1,1,0,1,0,0,0,0
Henderson,1,59,9445.42,2,1,A15771668SID,10,185966.64,1,0,0,1,0,0,0,0
Yobanna,0,29,174825.57,3,0,A15779904SID,5,119827.49379288737,2,1,1,0,0,1,0,0
Gallo,0,21,175743.92,3,0,A15784323SID,7,119827.49379288737,2,0,0,0,0,1,0,0
Wilson,0,43,54949.73,5,0,A15756277SID,8,92244.83,2,1,0,0,0,0,0,0
Marino,0,35,183752.91,5,0,A15663312SID,9,112727.06,2,1,0,0,0,0,0,0
Bailey,0,34,46038.28,6,0,A15793197SID,8,100359.54,1,0,0,0,0,0,0,1
Gboliwe,1,43,78941.59,3,0,A15731463SID,10,105301.5,1,1,1,0,0,1,0,0
Chukwuhaenye,1,45,198398.68,5,0,A15621768SID,6,112994.65,1,0,0,0,0,0,0,0
Bianchi,1,40,188892.19,1,0,A15691323SID,4,89025.88,2,1,0,0,1,0,0,0
Ford,1,35,169286.74,6,0,A15781326SID,9,95478.17,1,0,0,0,0,0,0,1
Rizzo,1,37,145004.39,1,0,A15595640SID,8,119827.49379288737,2,0,0,0,1,0,0,0
Lung,0,43,55809.92,4,0,A15814331SID,7,119127.46,2,1,0,0,0,0,1,0
Ramirez,1,28,54272.12,3,0,A15602030SID,4,128206.79,1,1,1,0,0,1,0,0
Sabbatini,1,49,192440.54,2,0,A15747974SID,1,119827.49379288737,2,1,0,1,0,0,0,0
Ts'ao,0,23,103697.57,3,0,A15611315SID,4,71433.08,1,1,0,0,0,1,0,0
Trevisan,1,36,119110.03,1,1,A15636977SID,9,118214.32,3,1,0,0,1,0,0,0
Chinwenma,0,27,194681.6,5,0,A15690337SID,5,102258.11,2,1,0,0,0,0,0,0
Berry,0,39,158948.63,6,0,A15680666SID,2,151963.26,2,1,0,0,0,0,0,1
Colombo,0,46,165122.55,2,1,A15679551SID,2,163764.84,1,1,1,1,0,0,0,0
Harris,0,32,189402.71,4,0,A15778915SID,7,128551.36,2,0,1,0,0,0,1,0
Bryan,0,31,158027.57,2,0,A15568849SID,10,118158.74,1,1,1,1,0,0,0,0
Chigozie,1,32,3815.48,3,0,A15747762SID,7,118520.41,1,0,0,0,0,1,0,0
Mullawirraburka,1,24,162809.2,5,0,A15753679SID,4,119827.49379288737,2,1,1,0,0,0,0,0
Steele,1,40,89519.47,4,0,A15750049SID,10,163823.37,1,0,0,0,0,0,1,0
Zakharov,1,63,25165.36,4,1,A15606097SID,7,104469.58,1,1,1,0,0,0,1,0
Ch'eng,0,47,126012.57,2,0,A15802368SID,6,119827.49379288737,1,1,1,1,0,0,0,0
Berry,1,36,20109.21,6,0,A15767488SID,7,119827.49379288737,2,1,0,0,0,0,0,1
Jen,0,46,58257.23,1,0,A15669946SID,2,141726.88,1,1,1,0,1,0,0,0
Wang,0,35,172269.21,3,1,A15612103SID,2,137852.96,1,1,1,0,0,1,0,0
Chubb,1,26,29818.2,6,0,A15645353SID,1,119827.49379288737,1,1,0,0,0,0,0,1
Chen,0,43,114659.81,5,0,A15650018SID,8,154100.3,1,0,0,0,0,0,0,0
Mazzanti,0,45,147184.74,1,0,A15659002SID,6,119827.49379288737,2,0,0,0,1,0,0,0
T'ao,1,30,15039.41,6,0,A15616028SID,2,119827.49379288737,3,0,1,0,0,0,0,1
Ndubueze,0,54,76621.49,6,0,A15660475SID,9,119827.49379288737,1,0,1,0,0,0,0,1
Ferri,1,39,92985.78,6,0,A15652615SID,8,140004.96,1,1,1,0,0,0,0,1
Thornton,1,43,6009.27,4,1,A15653572SID,8,127132.96,1,0,1,0,0,0,1,0
DeRose,1,61,191370.97,5,0,A15628059SID,1,119827.49379288737,2,1,1,0,0,0,0,0
Montes,0,38,188225.67,4,0,A15703413SID,7,125328.56,1,1,0,0,0,0,1,0
Kwemto,1,35,11743.89,6,0,A15610433SID,9,119827.49379288737,2,1,0,0,0,0,0,1
Lucchese,0,28,136846.75,1,0,A15770548SID,3,139986.65,1,1,0,0,1,0,0,0
Huggins,0,39,164248.33,4,0,A15645637SID,6,119787.76,1,1,1,0,0,0,1,0
Wade,0,34,154631.35,5,0,A15590888SID,10,107556.06,2,0,0,0,0,0,0,0
Kenenna,0,44,149665.65,6,0,A15568326SID,2,119827.49379288737,2,1,0,0,0,0,0,1
Wheeler,1,47,91574.92,5,0,A15655368SID,1,119827.49379288737,1,0,0,0,0,0,0,0
Cartwright,0,28,127233.39,2,0,A15665579SID,0,142705.95,1,1,0,1,0,0,0,0
Iloerika,1,42,56650.47,1,0,A15676091SID,7,119827.49379288737,1,1,1,0,1,0,0,0
Palermo,0,56,84644.76,5,0,A15716984SID,4,119827.49379288737,2,1,0,0,0,0,0,0
Nkemakolam,1,35,148238.16,2,0,A15715078SID,6,161613.94,2,1,1,1,0,0,0,0
Butler,0,58,193502.9,6,0,A15569452SID,3,116353.2,2,0,1,0,0,0,0,1
Calabresi,1,38,38020.05,5,0,A15628863SID,4,60013.81,1,1,1,0,0,0,0,0
Nkemdilim,1,28,176750.81,2,0,A15778192SID,4,119827.49379288737,2,1,1,1,0,0,0,0
Ch'iu,1,32,176580.63,4,0,A15793723SID,9,144272.07,2,1,0,0,0,0,1,0
Alexander,0,46,133059.15,4,0,A15798943SID,8,119827.49379288737,2,1,0,0,0,0,1,0
Chiabuotu,1,30,100843.82,3,0,A15764708SID,6,117696.67,1,1,0,0,0,1,0,0
Vasilyeva,1,58,30484.19,1,0,A15791040SID,1,79954.61,2,1,1,0,1,0,0,0
Schneider,0,26,42330.58,1,0,A15631512SID,8,149989.39,1,1,0,0,1,0,0,0
Mason,1,40,193309.58,2,0,A15640106SID,7,124339.9,1,0,0,1,0,0,0,0
Chukwukadibia,1,29,112813.79,4,1,A15710315SID,4,135759.4,1,0,0,0,0,0,1,0
Tsui,0,37,68008.85,4,0,A15771535SID,9,119827.49379288737,2,1,0,0,0,0,1,0
Banks,1,34,132673.22,5,0,A15611947SID,3,83074.0,1,1,0,0,0,0,0,0
Shih,0,28,22001.91,2,0,A15670266SID,4,141792.61,1,1,1,1,0,0,0,0
Tretiakova,0,26,100200.4,3,1,A15609083SID,6,119827.49379288737,1,1,0,0,0,1,0,0
Barese,0,30,122604.44,3,0,A15567923SID,6,119827.49379288737,1,0,0,0,0,1,0,0
Longo,0,43,100564.37,1,0,A15788183SID,1,106870.12,2,1,0,0,1,0,0,0
MacDonald,1,31,5419.31,1,0,A15735782SID,9,120962.59,1,1,0,0,1,0,0,0
Chambers,1,51,123587.83,4,1,A15774401SID,4,119827.49379288737,2,0,0,0,0,0,1,0
Cowen,0,30,13935.32,1,0,A15737971SID,5,119827.49379288737,2,1,0,0,1,0,0,0
Iweobiegbunam,1,31,87060.77,1,0,A15758750SID,0,110527.17,1,1,1,0,1,0,0,0
Mai,0,52,4859.59,1,1,A15611767SID,0,133723.43,1,0,0,0,1,0,0,0
Yu,0,52,21085.17,3,1,A15643770SID,5,112670.48,1,1,0,0,0,1,0,0
Duffy,0,44,26733.86,4,0,A15744717SID,2,119827.49379288737,2,1,1,0,0,0,1,0
Chiang,1,24,89734.7,1,0,A15570681SID,1,116084.32,1,1,0,0,1,0,0,0
Watts,1,36,179540.73,4,1,A15792650SID,0,119827.49379288737,1,1,1,0,0,0,1,0
Daly,0,38,173219.09,4,0,A15605531SID,6,119827.49379288737,2,1,0,0,0,0,1,0
Baker,0,37,37411.35,6,0,A15605339SID,10,119827.49379288737,2,1,1,0,0,0,0,1
Uvarov,0,40,80852.11,6,0,A15672216SID,4,82441.75,1,0,0,0,0,0,0,1
Costa,0,39,43174.49,3,1,A15812893SID,10,119827.49379288737,2,1,1,0,0,1,0,0
Genovesi,0,37,70927.11,4,1,A15624180SID,10,134171.8,4,1,1,0,0,0,1,0
Doherty,1,30,54265.55,4,0,A15701364SID,10,119827.49379288737,2,1,1,0,0,0,1,0
Kaleski,1,31,41872.17,5,0,A15762588SID,5,119827.49379288737,2,1,1,0,0,0,0,0
Wright,0,48,15068.53,5,1,A15806318SID,2,124442.38,1,1,0,0,0,0,0,0
Huang,1,31,25950.49,6,0,A15712596SID,4,119827.49379288737,1,1,0,0,0,0,0,1
Trentino,1,60,197727.14,5,1,A15600399SID,4,119827.49379288737,1,1,0,0,0,0,0,0
Chienezie,0,37,79555.08,2,1,A15576216SID,4,108862.76,1,1,0,1,0,0,0,0
Sugden,1,28,15607.27,5,0,A15620750SID,3,141099.43,1,1,1,0,0,0,0,0
Tu,0,67,134612.48,5,0,A15623489SID,0,128843.67,1,1,1,0,0,0,0,0
Onuchukwu,1,39,159830.58,6,0,A15667944SID,0,86843.61,1,0,1,0,0,0,0,1
Ugochukwutubelum,0,32,162961.79,5,0,A15584928SID,4,120074.97,2,1,1,0,0,0,0,0
Davidson,1,27,192427.16,5,0,A15779913SID,5,130231.8,2,1,1,0,0,0,0,0
Goddard,0,31,92647.94,6,0,A15644977SID,5,119827.49379288737,2,1,0,0,0,0,0,1
Beck,1,39,180022.39,2,0,A15749679SID,2,109724.38,1,1,1,1,0,0,0,0
Beam,0,35,183584.14,3,0,A15629010SID,5,111743.43,1,1,1,0,0,1,0,0
Sheppard,1,35,28750.67,1,0,A15768465SID,8,121309.17,2,1,1,0,1,0,0,0
Godfrey,1,38,74846.67,2,0,A15767781SID,10,82697.28,1,1,0,1,0,0,0,0
Gray,0,49,89729.3,1,1,A15635364SID,9,44301.43,3,1,1,0,1,0,0,0
Hsiung,0,31,61843.73,5,0,A15722004SID,4,138317.94,1,0,0,0,0,0,0,0
Cameron,1,49,24770.22,2,1,A15766044SID,4,120688.61,1,1,0,1,0,0,0,0
Fleming,1,27,80587.27,2,0,A15586680SID,4,176913.52,1,1,0,1,0,0,0,0
Austin,1,47,116286.25,4,0,A15635388SID,6,89047.14,1,1,0,0,0,0,1,0
Wallace,1,40,129333.69,1,1,A15655175SID,4,114318.78,2,1,0,0,1,0,0,0
Ku,0,50,129372.94,4,0,A15639133SID,4,119827.49379288737,2,1,0,0,0,0,1,0
Fiorentino,0,32,18149.03,3,0,A15799653SID,7,94753.55,2,1,1,0,0,1,0,0
Buccho,0,46,168369.37,4,0,A15723872SID,10,119827.49379288737,2,0,1,0,0,0,1,0
Gordon,1,35,67431.28,3,0,A15775627SID,8,119827.49379288737,2,0,1,0,0,1,0,0
Haworth,1,32,177092.16,3,0,A15630704SID,9,106520.73,2,1,0,0,0,1,0,0
Guidry,1,37,93736.69,2,0,A15815534SID,0,134006.39,1,1,1,1,0,0,0,0
Lettiere,0,25,131647.31,3,0,A15697249SID,3,132837.7,1,1,0,0,0,1,0,0
Tai,0,41,175722.31,5,0,A15681316SID,0,120549.29,2,1,0,0,0,0,0,0
Chigozie,1,20,85606.83,4,0,A15682523SID,1,139432.55,1,1,1,0,0,0,1,0
Bezrukov,1,29,64945.57,3,0,A15650244SID,7,80895.44,2,1,0,0,0,1,0,0
Chia,1,34,190347.72,2,0,A15648638SID,6,119827.49379288737,2,1,0,1,0,0,0,0
Sheppard,0,39,100791.36,6,0,A15795747SID,7,171646.76,1,0,1,0,0,0,0,1
Vasilyev,1,42,167873.49,6,0,A15607330SID,0,109121.71,1,0,1,0,0,0,0,1
Maxwell,0,39,25289.23,3,0,A15624013SID,6,109844.81,1,1,0,0,0,1,0,0
Maher,0,31,20388.77,4,0,A15800805SID,7,140931.82,1,0,1,0,0,0,1,0
Cocci,1,49,145089.64,6,0,A15667321SID,10,119827.49379288737,2,1,1,0,0,0,0,1
P'an,1,32,179093.26,1,0,A15601116SID,6,119827.49379288737,2,1,1,0,1,0,0,0
Rapuluchukwu,0,41,16025.17,2,1,A15622033SID,3,101543.51,4,1,0,1,0,0,0,0
Azuka,1,37,9087.81,6,0,A15758451SID,7,102708.77,1,1,0,0,0,0,0,1
Esposito,0,37,21472.42,1,0,A15688689SID,8,149000.91,2,1,1,0,1,0,0,0
Hou,1,20,146752.67,3,0,A15652674SID,0,83459.86,1,1,1,0,0,1,0,0
Cyril,0,40,132562.23,4,0,A15806327SID,3,75893.11,2,1,0,0,0,0,1,0
Tomlinson,0,39,139537.43,4,0,A15649618SID,7,167395.6,2,0,1,0,0,0,1,0
Crawford,0,61,133672.61,2,0,A15677117SID,6,119827.49379288737,2,1,1,1,0,0,0,0
Chikwado,0,52,38984.37,6,0,A15751445SID,6,71283.09,2,0,1,0,0,0,0,1
Hargreaves,0,31,115217.59,4,0,A15749669SID,3,119827.49379288737,2,1,1,0,0,0,1,0
Laidley,1,60,93844.82,2,0,A15656351SID,3,119827.49379288737,2,1,1,1,0,0,0,0
Ferguson,0,38,22068.83,3,1,A15667438SID,1,104016.88,1,0,0,0,0,1,0,0
Burns,0,38,123846.07,4,0,A15682273SID,5,127616.56,1,1,0,0,0,0,1,0
McNeill,1,32,172638.13,2,0,A15580912SID,5,154737.88,2,1,1,1,0,0,0,0
Chukwuebuka,1,29,1591.19,6,0,A15785183SID,2,119827.49379288737,2,1,1,0,0,0,0,1
Shen,1,35,91775.51,4,0,A15705383SID,4,125476.31,1,1,1,0,0,0,1,0
Diaz,0,21,153920.22,6,0,A15712903SID,3,176511.08,1,1,1,0,0,0,0,1
Kentish,0,47,71420.16,6,0,A15774285SID,8,110783.28,1,1,1,0,0,0,0,1
Persse,1,42,172149.76,1,0,A15583138SID,2,141642.92,2,1,0,0,1,0,0,0
Okwukwe,1,31,54706.75,1,0,A15740160SID,1,119827.49379288737,2,1,1,0,1,0,0,0
Watt,0,33,183358.21,2,0,A15793425SID,9,119827.49379288737,1,0,1,1,0,0,0,0
Carslaw,1,42,57098.0,6,0,A15749265SID,1,75681.52,1,1,1,0,0,0,0,1
Griffin,1,54,156910.46,5,1,A15623989SID,3,119827.49379288737,1,1,0,0,0,0,0,0
Hsia,1,29,130224.73,1,0,A15604832SID,7,119827.49379288737,1,1,1,0,1,0,0,0
Fyodorova,1,35,13946.66,5,0,A15584580SID,6,161111.45,1,0,0,0,0,0,0,0
Chukwujekwu,1,62,38652.96,3,0,A15573854SID,5,119827.49379288737,2,0,1,0,0,1,0,0
Townsend,0,45,140041.78,4,0,A15614847SID,6,72494.69,1,0,1,0,0,0,1,0
Marsh,0,31,166187.1,2,0,A15679966SID,3,133964.3,1,1,1,1,0,0,0,0
Hayes,1,34,139919.38,2,0,A15799435SID,1,119827.49379288737,1,1,0,1,0,0,0,0
Padovano,0,27,28137.03,4,0,A15752186SID,3,119827.49379288737,2,1,0,0,0,0,1,0
Ma,1,61,50368.63,4,0,A15705544SID,3,157201.48,1,0,1,0,0,0,1,0
Ham,0,48,94978.1,1,0,A15713632SID,5,95679.29,1,0,0,0,1,0,0,0
Paten,0,29,69903.93,6,1,A15586523SID,7,106230.92,1,1,1,0,0,0,0,1
Cawthorne,0,32,177607.77,1,0,A15609176SID,5,119827.49379288737,2,0,1,0,1,0,0,0
Herbert,0,36,196731.08,1,0,A15769308SID,9,81231.85,2,1,0,0,1,0,0,0
Jen,0,31,65234.6,4,0,A15676810SID,1,81480.27,2,1,1,0,0,0,1,0
Saunders,1,33,186281.0,4,0,A15634591SID,8,73059.38,1,1,1,0,0,0,1,0
Esquivel,1,36,111573.3,1,0,A15679804SID,5,117559.05,2,1,1,0,1,0,0,0
Chao,0,74,196767.83,5,0,A15677764SID,1,186445.31,2,1,1,0,0,0,0,0
Eluemuno,0,38,72985.61,3,0,A15571917SID,5,137657.71,2,1,0,0,0,1,0,0
Sidorova,1,36,143265.65,6,0,A15574608SID,8,133889.35,1,1,1,0,0,0,0,1
Pirogova,0,45,159268.67,4,0,A15740868SID,9,134562.8,1,1,1,0,0,0,1,0
Benson,0,56,54448.41,5,0,A15702442SID,9,100781.75,2,1,1,0,0,0,0,0
Santana,1,30,31928.5,3,0,A15699797SID,8,174356.13,1,0,0,0,0,1,0,0
Williamson,1,27,21793.59,6,0,A15648047SID,5,190125.43,2,0,0,0,0,0,0,1
North,1,26,21903.62,5,1,A15766826SID,7,146266.0,1,1,0,0,0,0,0,0
Davies,1,41,49405.93,3,0,A15591628SID,9,164046.1,1,1,0,0,0,1,0,0
Siciliano,0,43,154908.52,6,0,A15583857SID,4,123536.52,2,0,0,0,0,0,0,1
Mironov,1,36,182867.84,1,0,A15752534SID,10,119827.49379288737,2,1,1,0,1,0,0,0
Amechi,0,38,16957.45,5,0,A15741403SID,1,171848.38,1,0,0,0,0,0,0,0
Toscano,1,40,93717.55,3,0,A15783589SID,9,119827.49379288737,2,0,0,0,0,1,0,0
Su,0,39,61636.22,4,0,A15598046SID,5,139562.05,2,1,0,0,0,0,1,0
Chukwuemeka,1,37,95864.5,4,0,A15643330SID,2,119827.49379288737,2,0,1,0,0,0,1,0
P'eng,1,40,167400.29,1,0,A15680405SID,2,168001.34,2,1,1,0,1,0,0,0
Lombardo,1,27,131534.96,1,0,A15728683SID,0,119827.49379288737,2,0,1,0,1,0,0,0
Lombardi,1,83,92934.41,5,0,A15621644SID,6,123356.63,1,0,1,0,0,0,0,0
Butler,1,47,119808.64,5,0,A15733032SID,2,119827.49379288737,2,1,1,0,0,0,0,0
Dean,1,50,9439.31,1,1,A15608381SID,2,125845.66,1,1,0,0,1,0,0,0
Piccio,1,40,18732.91,2,0,A15658946SID,10,45408.85,2,1,0,1,0,0,0,0
Bradley,0,37,160162.42,1,0,A15757912SID,0,125977.81,1,0,0,0,1,0,0,0
Cameron,0,51,53630.9,6,1,A15645371SID,7,147262.11,1,1,1,0,0,0,0,1
Chan,1,42,36405.21,1,0,A15653110SID,8,133767.19,1,1,0,0,1,0,0,0
Lettiere,1,49,61446.92,5,1,A15766355SID,0,108806.96,3,1,0,0,0,0,0,0
Mironova,1,42,194686.78,4,1,A15585249SID,6,106036.52,1,1,0,0,0,0,1,0
Tsui,0,69,134483.07,3,0,A15611786SID,9,119827.49379288737,1,0,1,0,0,1,0,0
Okoli,0,27,37769.98,3,0,A15575486SID,1,119827.49379288737,2,1,1,0,0,1,0,0
Berry,1,31,2382.61,4,0,A15780215SID,6,119827.49379288737,2,1,1,0,0,0,1,0
